"text","post_content","source_type"
"Vous avez la potentialité, lancez vous alors","« J’en ai assez de commenter le désastre » : la journaliste Natacha Polony se lance en politique pour « perturber l’entre-soi »","post"
"Tiphanie Dewolf Oula sa craint alors tu l'as trouvé comment le camping ?","Un jeune homme âgé de 15 ans a indiqué avoir été agressé par l’employé d’une supérette, mardi 7 juillet. Celui-ci lui aurait fait respirer du Poppers avant de lui baisser son pantalon. L’homme interpellé a déjà été condamné pour des agressions sexuelles sur mineurs","post"
"https://l.sudouest.fr/IrNa","Space Cargo Unlimited, entreprise qui a fait de Bordeaux sa base principale, annonce devenir actionnaire de la filiale du Centre national d’études spatiales Novespace. L’objectif étant de bâtir une offre complète de tests en impesanteur - spécialité de Novespace - aux entreprises candidates à la fabrication en orbite terrestre","post"
"Lucie Bonningues  tu vas pleurer à la retraite ! 😁🤣🤣","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Il faudrait revoir les prescriptions de certains médecins.....","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents","post"
"REV Pour Le Vivant l'écolo le protecteur de la nature il crie il crie mais laisse brûler nos forêts....
Il crie  il crie  mais laisse mourir les dauphins de Marineland....
Les écologistes a peine 3% au dernière elections que nous allons faire disparaître au prochaine élections ......","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Pauvre taré psychopathe","Bruno Meunier est président de la Fédération régionale des chasseurs de Nouvelle-Aquitaine qui compte 150 000 adhérents","post"
"et?","Ajaccio : un mineur blessé par balle lors d'un rodéo urbain, la piste d’un voisin excédé est privilégiée","post"
"Faut arrêtez de nous envoyer tous les nazes, la Gironde n’est pas la poubelle de la France !!!","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/Px7C","post"
"cravacher comme leurs parents 😂😂n'exagérons pas non plus . On bosse point . Comme il faut .","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents","post"
"Toujours les meilleures...","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"C’est ça les sanctions c’est honteux","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Palestinienduhamas une bonne décision il y a des souterrains","Cisjordanie : des dizaines de colons israéliens attaquent un village palestinien","post"
"AMEN.","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Fallait aller du côté espagnol en Andalousie, la Méditerranée avait pas mal de vagues","Depuis bientôt deux mois, l’océan est étrangement calme à Biarritz. Un flat inédit qui frustre loueurs et surfeurs, tandis que les écoles de surf tirent leur épingle du jeu","post"
"Jennifer Vfj pardon ?","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Marie Françoise Elouard je suis d'accord mais cela coutera 1 bras","La Ville de La Tremblade veut accompagner le démantèlement du phare de la Coubre","post"
"Et avec trois  signalements  et des plaintes  déposées toujours pas de nouvelles alors  monsieur le procureur de la république nous attendons de vos nouvelles  ainsi que la gendarmerie de libourne","Pas moins de 289 procédures ont été identifiées dans le cadre du recensement voulu par le garde des Sceaux. Le procureur de la République Loïs Raschel parle d’une véritable « prise de conscience » au sein de la population sur les violences faites sur mineurs","post"
"Aurelle Wnb j'étais dans une boîte où on avait 3 jours de carence cela n'empêche pas le personnel de se mettre à l' arrêt","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents","post"
"C'est fait exprès pour te faire râler Josette. Les gens sont méchants.","Plus de 100 tablées s’installeront dans les quartiers de Bordeaux vendredi 11 septembre. Une invitation à prolonger l’été et à faire connaissance avec ses voisins autour d’un repas partagé","post"
"Romain Gilles , parce qu'il ne vaut pas mieux que les abrutis qui ont voté pour ce genre d'energumenes. Voilà la réponse.
Derrière lui un troupeau d'avinés le confortent à la surenchère de l'idiocratie.","« Face à la détresse du monde agricole, la bobologie interne à la CR, je n’en ai rien à foutre » : huit mois après son élection, Bertrand Venteau a rendez-vous devant le tribunal","post"
"Jeune drogué en excès de vitesse quoi à tuer la passagère innocente...","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/iFv8","post"
"La CR, c'est pas ""le monde agricole"". Ce sont les gros agriculteurs intensifs et pollueurs qui tuent la paysannerie.
C'est le bras armé de la la FNSEA, le lobby de l'agro-industrie et de l'agro-alimentaire, donc l'ennemi de la vraie agriculture:la paysannerie.","« Face à la détresse du monde agricole, la bobologie interne à la CR, je n’en ai rien à foutre » : huit mois après son élection, Bertrand Venteau a rendez-vous devant le tribunal","post"
"Doriis Rivière bon courage. J’ai du appeler plusieurs fois pour que mon dossier passe en priorité. J’ai été payé autour du 18/08. Pour août, d’après ce qu’on me dit, le délais est jusque 30/09…","Nouveau congé de naissance : « Nous avons tapé dans nos économies », les premiers couacs du dispositif, avec des retards dans le versement des indemnités","post"
"Ils sont vraiment à vomir 🤮 et à exterminer 🤬🤬🤬","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Clémentine Petrault c'est probablement à cause de cette mentalité que tu es mal payée. Courage, tu vas mettre du temps à le comprendre.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Ont ne peut oublier","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Le conducteur roulait très vite c’est triste pour la jeune fille qui n’y était pour rien et oui la vie n’est pas un jeu …","Les deux jeunes étaient serveurs au Café de la Place et à La Fabrik, place du Marché au bois, à Périgueux
🔗https://l.sudouest.fr/uqth","post"
"Périgueux Vintage Days c'est mon avis et le négatif peut apporter du positif pour la prochaine édition 😉","Dimanche 30 août a sonné la fin de l’édition 2026 des Vintage Days à Périgueux. À cette occasion, Lucile Videau, organisatrice de l’événement, revient sur un week-end haut en couleur
🔗https://l.sudouest.fr/gXA1","post"
"Au bûcher... 😛😜😝😆😁😀🤣😄😐😂😂😃😉🤪🙂😀😃😄😁😆😂🤣","🔥 INCENDIE - « Avouez que c’était un échec » : au Porge face à la préfète, les sinistrés veulent ouvrir le temps des responsabilités
🔗https://l.sudouest.fr/A18C","post"
"Avec ces conneries là nous serons dans quelques années tous au RSA, si les salaires augmentent pas de la même manière. 
Nous aurons donc 40 millions de pauvre je me demande comment nous allons financer tout ça 🙄","Budget 2027 : le RSA et le minimum vieillesse seront indexés sur l’inflation, confirme Jean-Pierre Farandou","post"
"Dans le privé   on licencie pour bien moins que ca ,honteux comme toujours la justice","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Chandelle Laurent comme Coluche","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Greg Lerouvillois Dans un parking souterrain, bien entendu.","Plus de 100 tablées s’installeront dans les quartiers de Bordeaux vendredi 11 septembre. Une invitation à prolonger l’été et à faire connaissance avec ses voisins autour d’un repas partagé","post"
"Encore une fois aucune sanction,  une simple mutation à Bordeaux.  Décidément ils sont intouchables et ne répondent jamais de leurs actes. En l'occurrence il y a la mort d'une enfant !!!!!","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Les magistrats sont intouchables !","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"rappelle toi flamby nous les sans dents ont a de la mémoire","L’ex-chef de l’État (2012-2017), François Hollande, publie « Unir » aux Éditions Robert Laffont. Un livre programmatique qui pourrait servir de tremplin à une nouvelle campagne présidentielle","post"
"Lamentable... incompréhensible....
A Bordeaux dans quel service ? Classement : non.... recherches dans les archives sous contrôle oui...","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/Px7C","post"
"Nicolas Lemarchand potentiellement oui alcool+chlore peuvent donner des sous produits dangereux (acide acetique, acide chlorhydrique, gaz toxiques). Mais il faudrait des concentrations de chlore et d'alcool bien plus importantes","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Laurent James ,lacombe, calme toi...","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Sortez et tirez.....tirez et triez ensuite....","À 17 heures, ce dimanche 30 août, des policiers de la brigade de Mont-de-Marsan ont retrouvé leur véhicule fortement endommagé dans le quartier de La Moustey, à Saint-Pierre-du-Mont. Le ou les auteurs des faits n’ont pas été identifiés
🔗https://l.sudouest.fr/TV3n","post"
"Lolo Glt n’importe quoi","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/iFv8","post"
"Christiane Boy","Pierre et Thomas Boy proposent des voitures thermiques et électriques « à destination de tous les budgets » au boulevard des Pyrénées, à Oloron.","post"
"Sylvain Afonso potentiellement oui alcool+chlore peuvent donner des sous produits dangereux (acide acetique, acide chlorhydrique, gaz toxiques). Mais il faudrait des concentrations de chlore et d'alcool bien plus importantes","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Luigi Saussier pas tant","Budget 2027 : le RSA et le minimum vieillesse seront indexés sur l’inflation, confirme Jean-Pierre Farandou","post"
"https://l.sudouest.fr/OCjX","La réforme de la facturation électronique entre en vigueur ce 1er septembre 2026. Mais toutes les entreprises ne sont pas logées à la même enseigne : le calendrier d’application varie selon leur taille. Voici comment y voir plus clair","post"
"David Sfez Le petit-fils de singe et de porc croit pouvoir m'effrayer.","Cisjordanie : des dizaines de colons israéliens attaquent un village palestinien","post"
"Yvette Huon c'est bien, pas moi, ça m'est arrivé une fois en 2020, et pourtant j'ai eu des dizaines de postes, ça existe mais ce n'est plus la majorité c'est pour ça que ça ne peut pas durer","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents","post"
"Aucun rapport Jonquille. Là il faut aller prendre une tisane et faire une sieste.","Plus de 100 tablées s’installeront dans les quartiers de Bordeaux vendredi 11 septembre. Une invitation à prolonger l’été et à faire connaissance avec ses voisins autour d’un repas partagé","post"
"Qu elle horreur","Un homme de 67 ans meurt après l’incendie de son fauteuil roulant électrique dans un Ehpad
➡️ https://l.charentelibre.fr/wwX","post"
"Honteux honteux honteux","🔴 Affaire Lyhanna : la procureure d’Auch Clémence Meyer, mutée au parquet général de Bordeaux « dans les prochains jours »
🔗https://l.sudouest.fr/15fe","post"
"Sylvain Afonso désormais des que je lis un titre aussi accrocheur (j'ai pensé exactement comme vous) je ne l'ouvre pas et je le partage a gemini pour qu'il se tape les cookies et les pub a ma place, il me fait un petit résumé 😅","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Nicole Plotton pfff un accident comme tant d autres","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
